,宣传平台,活动分类,组织名称,联系方式,活动类型,具体活动,活动链接,针对用户群体,活动时间,活动频率,活动场地,活动价格,活动收藏量,浏览量
235,活动行-生活,运动健康,,,#运动#舞蹈#健身,6月迷波隆残舞社周五课：姐姐好飒，争取拍MV，也可以只学跳舞！,https://www.huodongxing.com/event/7601344727200?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,06月11日20:00,,广东深圳南山区智苑西路5号园西工业区25栋5楼 Three Dance舞蹈工作室(深大地铁站),,,2
236,活动行-生活,运动健康,,,,周末攀岩，岩壁上的芭蕾，室内攀岩体验活动（深圳活动）,https://www.huodongxing.com/event/1600725530300?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,06月19日17:00,,广东深圳上沙地铁站-E口,,,20
237,活动行-生活,运动健康,,,,4.28（周三）夜徒坂银绿道,https://www.huodongxing.com/event/9593622297300?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,04月28日20:00,,广东深圳坂田地铁站B,,,130
238,活动行-生活,运动健康,,,,跑步运动 | 周三晚上，名师带跑！达人和小白都能轻松参与！,https://www.huodongxing.com/event/7592780033212?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,04月14日18:30,,广东深圳广东深圳深圳湾科技生态园10栋B座平台,,,170
239,活动行-生活,运动健康,,,,改善视力健康，如近视、弱视、远视、散光,https://www.huodongxing.com/event/7596849432900?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,05月07日20:00,,广东深圳龙华民治街道南源新村56栋,,,65
240,活动行-生活,运动健康,,,,改善视力，提升裸眼视力,https://www.huodongxing.com/event/4595977407000?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,05月01日18:30,,广东深圳龙华民治街道南源新村56栋1楼,,,29
241,活动行-生活,运动健康,,,,做个水光肌女神,https://www.huodongxing.com/event/7596851986000?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,05月07日20:00,,广东深圳龙华民治街道南源新村56栋1楼,,,75
242,活动行-生活,运动健康,,,,改善视力健康，如近视，远视，散光，弱视,https://www.huodongxing.com/event/6596091451600?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,05月02日13:30,,广东深圳龙华民治街道南源新村56栋1楼,,,46
243,活动行-生活,运动健康,,,#运动#交友#羽毛球,周末约一场羽毛球，欢乐中挥洒汗水,https://www.huodongxing.com/event/4594355363812?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,04月24日14:00,,广东深圳桃园路276号奥特城7层(奥特城)粤华·奥特城汽配商品市场-荟润羽毛球馆,,,123
244,活动行-生活,运动健康,,,,深圳湾夜跑,https://www.huodongxing.com/event/5592361735200?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,04月09日19:30,,广东深圳深圳湾公园,,,67
245,活动行-生活,运动健康,,,#网球#教学,适合新手的网球教学，专业教练带你入门新运动｜网球体验课,https://www.huodongxing.com/event/7592514374200?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,04月10日15:30,,广东深圳新安地铁站-A口,,,87
246,活动行-生活,聚会交友,,,,【深圳丨6.12周六下午】cp11.0线上互选配对，我们来谈场7天的恋爱吧,https://www.huodongxing.com/event/1600563314600?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e5%88%97%e5%9b%be%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,06月12日14:30,,广东深圳报名成功后请联系组织者微信，统一发活动通知,,,385
247,活动行-生活,聚会交友,,,#手冲咖啡#社交活动#桌游社交,深圳福田社交活动｜手冲咖啡体验课（边喝+边玩认识新朋友）,https://www.huodongxing.com/event/6600434554612?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e5%88%97%e5%9b%be%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,06月21日08:00,,广东深圳福田区福华路350号岗厦皇庭大厦L1层十日谈(皇庭中心店),,,102
248,活动行-生活,聚会交友,,,,【本周六派对丘比特】香蜜湖欢乐剧本杀，来场趣味十足淋漓尽致的演绎吧！,https://www.huodongxing.com/event/9599272472712?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,05月30日14:00,,广东深圳福田区侨香路1001号1979文化生活新领域(报名后通知具体地址),,,1206
249,活动行-生活,聚会交友,,,#相亲会#相亲活动#交友活动,【深圳精英单身派对】本硕博相亲，遇见爱情,https://www.huodongxing.com/event/3601242800912?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,06月13日13:30,,广东深圳福田区芙蓉楼餐厅一楼包场，地铁福民站F出口即到，,,,170
250,活动行-生活,聚会交友,,,#交友#徒步#聚会,6.12莲花山徒步交友狼人杀，同步加入莲花山徒步交友圈,https://www.huodongxing.com/event/5600873885000?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,06月12日16:30,,广东深圳少年宫地铁站-F1口,,,156
251,活动行-生活,聚会交友,,,#单身#交友#聚会,【本周日派对丘比特】相约高空下午茶，有幸你来，不负遇见,https://www.huodongxing.com/event/9601270112012?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,06月13日14:00,,广东深圳岗厦地铁站(报名后活动前一天微信统一通知具体地点),,,132
252,活动行-生活,聚会交友,,,#单身#交友#优质联谊,【单身派对】6.13日深圳 | 本硕博+有房专场单身交友，80、90高颜值女神和男神现场等你认识~,https://www.huodongxing.com/event/1601002274400?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,06月13日14:00,,广东深圳南山区高新南七道数字技术园A1栋一楼勃朗咖啡厅,,,129
253,活动行-生活,聚会交友,,,#情感咨询#单身狗#心理测评,我这么优秀，为什么还是单身狗? | 情感心理评估分析,https://www.huodongxing.com/event/8589589797300?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,05月18日10:30,,广东深圳南山区粤海街道大冲社区铜鼓路39号大冲国际中心22楼桥恩心理,,,1016
254,活动行-生活,聚会交友,,,#情感#心理评估,单身？被分手？性格不合？出轨？情感模式分析 | 1对1专业情感心理评估,https://www.huodongxing.com/event/1594231037200?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,05月24日17:30,,广东深圳南山区粤海街道大冲社区大冲国际中心22F桥恩心理,,,248
255,活动行-生活,聚会交友,,,,【深圳丨6.12周六下午】cp11.0线上互选配对，我们来谈场7天的恋爱吧,https://www.huodongxing.com/event/1600563314600?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,06月12日14:30,,广东深圳报名成功后请联系组织者微信，统一发活动通知,,,385
256,活动行-生活,聚会交友,,,#心理健康#心理测评,焦虑？抑郁？强迫？失眠？ | 1对1成年人心理健康综合评测,https://www.huodongxing.com/event/7593526848100?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,05月24日16:30,,广东深圳(广东深圳)南山区粤海街道大冲社区大冲国际中心22F桥恩心理,,,243
257,活动行-生活,聚会交友,,,#人际障碍#人际关系#心理评估,不会交际？身边没有知心朋友？人际关系问题剖析 | 1对1专业心理评估,https://www.huodongxing.com/event/7594369898900?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,04月21日09:00,,广东深圳南山区粤海街道大冲社区大冲国际中心22F桥恩心理,,,176
258,活动行-生活,聚会交友,,,#兴趣交友#单身桌游#游戏,七点友约 | 单身交友,https://www.huodongxing.com/event/1601410839312?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,06月18日19:00,,广东深圳南新路1014号附近阳光科创中心-B座3306,,,0
259,活动行-生活,聚会交友,,,#抑郁#心理#评估,闷闷不乐？情绪低落？对生活失去兴趣？你真的抑郁了吗？| 1对1抑郁指数评测,https://www.huodongxing.com/event/7594513884000?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,05月25日11:00,,广东深圳南山区粤海街道大冲社区大冲国际中心22F桥恩心理,,,276
260,活动行-生活,聚会交友,,,#焦虑#抑郁#心理评估,不爱说话？失眠？莫名想哭？ | 1对1专业青少年抑郁指数评测,https://www.huodongxing.com/event/3594229775600?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,05月24日17:30,,广东深圳南山区粤海街道大冲社区大冲国际中心22F桥恩心理,,,184
261,活动行-生活,聚会交友,,,,深圳市中心公园，来一场室外读书分享会，认识新朋友（深圳单身活动）,https://www.huodongxing.com/event/2597884141500?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,05月15日15:30,,广东深圳华富路2001号深圳中心公园-南门,,,161
262,活动行-生活,聚会交友,,,#狼人杀#社交#桌游,深圳南山戏精狼人杀｜深圳硬核推理聚会（经典捉凶桌游）,https://www.huodongxing.com/event/7599534135112?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,05月30日14:00,,广东深圳南山区梦海大道与桂湾五路西北交叉口前海卓越金融中心1楼,,,187
263,活动行-生活,聚会交友,,,,相约深圳网红艺术馆，漫步荔枝公园（深圳）,https://www.huodongxing.com/event/3599262619100?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,06月06日14:30,,广东深圳福田区同心路6号深圳博物馆(古代艺术馆),,,121
264,活动行-生活,聚会交友,,,#手冲咖啡#社交活动#桌游社交,深圳福田社交活动｜手冲咖啡体验课（边喝+边玩认识新朋友）,https://www.huodongxing.com/event/6600434554612?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,06月21日08:00,,广东深圳福田区福华路350号岗厦皇庭大厦L1层十日谈(皇庭中心店),,,102
265,活动行-生活,聚会交友,,,,周末一起玩射箭体验，认识小哥哥小姐姐（深圳活动）,https://www.huodongxing.com/event/5599420593700?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,06月06日16:00,,广东深圳海上世界地铁站-C口,,,97
266,活动行-生活,聚会交友,,,#交友#分享#拓展生活圈,【深圳】咖啡聊天会，分享不同的故事,https://www.huodongxing.com/event/3597690030200?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,05月28日12:00,,广东深圳龙岗大道与龙城大道交汇处万科时代广场4栋零售商区地上一层L1-40A和L1-51单元星巴克臻选(龙城广场店),,,113
267,活动行-生活,聚会交友,,,#电影#交友#孤独,招募 | WeShare【不止一夜的朋友】人一辈子最稀罕的是遇到了解,https://www.huodongxing.com/event/3600840393400?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,06月11日19:30,,广东深圳福田区笋岗西路深业上城CEEC(Loft-D4)4楼腾讯WeSpace(深圳),,,1364
268,活动行-生活,聚会交友,,,#剧本杀#桌游#交友,【iHUG剧本杀】有趣灵魂聚集地,https://www.huodongxing.com/event/9599318726212?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,05月30日13:30,,广东深圳地铁9号线深大南,,,129
269,活动行-生活,聚会交友,,,#单身#脱单#情感评估,母胎单身二十多年的人最后是怎么脱单的？ | 1对1专业情感心理评估,https://www.huodongxing.com/event/9591319726600?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,05月25日12:00,,广东深圳南山区粤海街道大冲社区大冲国际中心22F桥恩心理,,,266
270,活动行-生活,聚会交友,,,,相聚人才公园，一起玩“谁是卧底“户外桌游（深圳）,https://www.huodongxing.com/event/8597812377400?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,06月12日16:30,,广东深圳科苑南路3329号深圳人才公园,,,177
271,活动行-生活,聚会交友,,,#社交障碍#人际关系#心理评估,身边没什么朋友？不知道如何跟人交流？ | 1对1社交障碍问题评测,https://www.huodongxing.com/event/7594370166100?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,04月21日09:00,,广东深圳龙华区建设东路与布龙路交叉路口西侧(鸿荣源尚峻)桥恩心理(深圳龙华店),,,208
272,活动行-生活,聚会交友,,,#剧本杀#桌游#交友,【iHUG读书会】撇开喧嚣，拨开冗务，以书会友,https://www.huodongxing.com/event/9597176741212?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,05月15日14:00,,广东深圳地铁9号线深大南,,,288
273,活动行-生活,聚会交友,,,#剧本杀#桌游#交友,深圳南山社交桌游｜戏精剧本杀第十六期（一生只能玩一次的游戏，你敢来吗？）,https://www.huodongxing.com/event/5599432697512?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,05月29日14:00,,广东深圳南山区梦海大道与桂湾五路西北交叉口前海卓越金融中心1楼(桂湾地铁站),,,164
274,活动行-生活,聚会交友,,,#徒步#交友#端午,深圳脱单活动丨穿越惠州最美海岸线黑排角，陪你去看那片海！,https://www.huodongxing.com/event/8599845197612?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,06月13日08:30,,广东深圳地铁1号线深大,,,132
275,活动行-生活,聚会交友,,,,【6月6日剧本杀】欢乐撕逼7人本《青楼》—寻欢有理，撕逼无罪！,https://www.huodongxing.com/event/8600426654000?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,06月14日14:00,,广东深圳福田区益田路4068号卓越时代广场-1期,,,78
276,活动行-生活,聚会交友,,,#无敌海景#聚会交友#亲子旅游,聚会交友每周末及节假日中国最美海岸线东西冲穿越 寻梦者户外,https://www.huodongxing.com/event/2597396125312?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,05月15日08:00,,广东深圳深大北门,,,137
277,活动行-生活,聚会交友,,,,【深圳 6.13周日下午】 单身大作战 个人专属形象展示短视频拍摄制作 魅力展现 嘉宾访谈 说出你要找的对象 剩下的交给我们,https://www.huodongxing.com/event/8601291870112?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,06月13日15:30,,广东深圳福田区皇岗路5001号深业上城南区一期三层T3078号铺喜茶(深圳深业上城DP店),,,2
278,活动行-生活,聚会交友,,,#心理健康#自我疗愈#心理咨询,焦虑？抑郁？如何面对自己的不适感！,https://www.huodongxing.com/event/3597267835812?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,06月08日10:30,,广东深圳福田区彩田路中深花园大厦B座1301室,,,178
279,活动行-生活,聚会交友,,,,灵魂“36”问-交三观一致的朋友,https://www.huodongxing.com/event/2599244537000?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,05月24日10:00,,广东深圳中粮云景广场4栋402,,,102
280,活动行-生活,聚会交友,,,#剧本杀#桌游#交友,【iHUG羽毛球】羽你相约 拿起球拍一同逐浪球场,https://www.huodongxing.com/event/8600413175212?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,06月05日12:00,,广东深圳地铁11号线南山,,,85
281,活动行-生活,聚会交友,,,#社交#联谊#脱单,6.10 迷波隆原创【恋爱甲方】：你提的这个诉求，我可以满足,https://www.huodongxing.com/event/4601059290300?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,06月10日19:30,,广东深圳南山区南光城市花园咖啡厅feis kafe (南山书城站),,,20
282,活动行-生活,聚会交友,,,#情感测评#心理测评#恐婚恐育,龙华 & 当“恐婚恐育”时代来临，我们到底在恐惧什么？ | 专业情感心理评估,https://www.huodongxing.com/event/7590224600300?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,05月25日12:00,,广东深圳龙华区建设东路与布龙路交叉路口西侧(鸿荣源尚峻)桥恩心理(深圳龙华店),,,248
283,活动行-生活,聚会交友,,,#单身交友#夜跑#情感交流,单身交友夜跑|赛亚创盟,https://www.huodongxing.com/event/3600600483312?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,06月15日19:00,,广东深圳前湾二路与鲤鱼门街交叉路口往西约100米(前海创新商务中心西南侧约150米)前海运动公园,,,157
284,活动行-生活,聚会交友,,,,以球会友、保龄球单身活动！（深圳活动）,https://www.huodongxing.com/event/8597405799412?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,06月12日14:00,,广东深圳黄木岗地铁站-B口,,,178
285,活动行-生活,聚会交友,,,#相亲#脱单#深圳,金媒人【深圳】6月20号（周日下午）高颜高薪~优质相亲活动,https://www.huodongxing.com/event/6601408427512?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,06月20日14:00,,广东深圳深圳市,,,0
286,活动行-生活,聚会交友,,,#荒岛求生#聚会交友#高端轰趴,每周六及节假日桑洲岛2天】海岛KTV、荧光晚会、SUP花样浆板、帆船出海、星空露营可升级沙滩酒店、自费浮潜体验。寻梦者户外,https://www.huodongxing.com/event/7597400662012?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,05月15日08:00,,广东深圳深大北门,,,141
